country_code,year,pathogen_drug,resistance_pct,ddd_J01A,ddd_J01B,ddd_J01C,ddd_J01D,ddd_J01E,ddd_J01F,ddd_J01G,ddd_J01M,ddd_J01R,ddd_J01X,ddd_total,hdd,cdd,pop_density
DE,2022,S.pneumoniae-macrolides,6.3132335,,,,,,,,,,,,2748.46,33.23,235.4
DE,2023,S.pneumoniae-macrolides,6.63160969,1.594,0.0,5.251,2.774,0.493,2.024,0.022,0.584,0.0,0.639,13.380999999999998,2675.87,19.14,235.8
DE,2024,S.pneumoniae-macrolides,6.60821214,1.602,0.001,5.863,2.469,0.5720000000000001,2.149,0.021,0.53,0.0,0.64,13.847000000000001,2583.4,19.02,236.4
DK,2005,S.pneumoniae-macrolides,5.64292321,1.285,0.0,9.512,0.275,0.884,2.428,0.065,0.464,0.0,0.85,15.763,,,125.7
DK,2006,S.pneumoniae-macrolides,4.35779816,1.388,0.0,9.867,0.304,0.908,2.412,0.057,0.528,0.0,0.872,16.336000000000002,,,126.2
DK,2007,S.pneumoniae-macrolides,6.11650485,1.485,0.0,10.44,0.353,0.833,2.545,0.046,0.627,0.0,0.622,16.951,,,126.7
DK,2008,S.pneumoniae-macrolides,6.53104925,,,,,,,,,,,,,,127.5
DK,2009,S.pneumoniae-macrolides,3.51405622,1.646,0.0,10.089,0.38,0.772,2.347,0.036,0.729,0.0,0.66,16.659000000000002,,,128.2
DK,2010,S.pneumoniae-macrolides,4.08805031,1.722,0.0,10.432,0.374,0.785,2.471,0.021,0.713,0.0,0.945,17.463,,,128.7
DK,2011,S.pneumoniae-macrolides,5.02232142,1.761,0.0,10.881,0.372,0.754,2.745,0.038,0.759,0.0,0.932,18.241999999999997,,,129.7
DK,2012,S.pneumoniae-macrolides,5.76701268,1.8,0.0,10.332,0.323,0.762,2.344,0.045,0.741,0.0,0.923,17.270000000000003,,,130.4
DK,2013,S.pneumoniae-macrolides,4.81622306,1.993,0.0,10.729,0.386,0.766,1.925,0.054,0.7020000000000002,0.0,0.901,17.456,,,130.8
DK,2014,S.pneumoniae-macrolides,6.629055,1.694,0.0,10.704,0.421,0.775,1.938,0.041,0.678,0.0,0.809,17.06,,,131.5
DK,2015,S.pneumoniae-macrolides,5.22088353,1.644,0.0,10.873,0.324,0.745,1.941,0.041,0.662,0.0,0.864,17.094,,,132.4
DK,2016,S.pneumoniae-macrolides,4.80905233,1.651,0.0,10.788,0.294,0.8320000000000001,1.907,0.053,0.626,0.0,0.86,17.011,3152.32,0.31,136.4
DK,2017,S.pneumoniae-macrolides,3.57634112,1.466,0.0,10.518,0.33,0.8240000000000002,1.749,0.06,0.584,0.0,0.715,16.246000000000002,3127.81,0.0,137.3
DK,2018,S.pneumoniae-macrolides,2.5,1.443,0.0,10.228,0.285,0.79,1.607,0.054,0.547,0.0,0.606,15.56,3058.42,13.8,138.0
DK,2019,S.pneumoniae-macrolides,3.49417637,1.538,0.0,9.926,0.263,0.712,1.577,0.061,0.493,0.0,0.734,15.304,3033.01,2.05,138.5
DK,2020,S.pneumoniae-macrolides,3.7037037,1.739,0.0,9.054,0.241,0.673,1.314,0.046,0.438,0.0,0.759,14.264000000000001,2924.58,0.67,138.5
DK,2021,S.pneumoniae-macrolides,5.08982035,1.693,0.0,9.291,0.231,0.656,1.267,0.051,0.417,0.0,0.807,14.413,3266.04,0.69,138.9
DK,2022,S.pneumoniae-macrolides,3.37972166,1.751,0.0,9.911,0.232,0.63,1.32,0.048,0.442,0.0,0.822,15.155999999999999,3020.27,3.21,140.6
DK,2023,S.pneumoniae-macrolides,3.97830018,1.797,0.0,10.844,0.213,0.648,1.479,0.05,0.425,0.0,0.721,16.177,3032.98,0.04,141.6
DK,2024,S.pneumoniae-macrolides,7.26256983,1.887,0.0,10.256,0.207,0.588,1.784,0.055,0.401,0.0,0.867,16.045,2890.62,0.06,142.4
EE,2005,S.pneumoniae-macrolides,0.0,2.521,0.0,3.786,1.06,0.991,1.879,0.205,1.011,0.0,1.377,12.83,,,31.2
EE,2006,S.pneumoniae-macrolides,2.5,2.397,0.0,3.629,1.151,0.029,2.002,0.085,1.044,0.0,0.644,10.981,,,31.0
EE,2007,S.pneumoniae-macrolides,1.88679245,2.4,0.0,3.858,1.223,0.029,2.453,0.13,1.067,0.0,0.5680000000000001,11.728,,,30.9
EE,2008,S.pneumoniae-macrolides,1.85185185,2.271,0.0,3.777,1.314,0.023,2.451,0.116,1.201,0.0,0.613,11.766,,,30.8
EE,2009,S.pneumoniae-macrolides,1.58730158,2.173,0.0,3.406,1.246,0.023,2.21,0.074,1.021,0.0,0.5640000000000001,10.717,,,30.7
EE,2010,S.pneumoniae-macrolides,2.22222222,1.985,0.0,3.35,1.356,0.021,2.356,0.131,0.996,0.0,0.546,10.741,,,30.7
EE,2011,S.pneumoniae-macrolides,0.0,2.176,0.0,3.591,1.501,0.022,2.678,0.064,1.044,0.0,0.58,11.656,,,30.6
EE,2012,S.pneumoniae-macrolides,5.76923076,1.888,0.0,3.548,1.53,0.028,2.682,0.07,1.15,0.0,0.609,11.505,,,30.5
EE,2013,S.pneumoniae-macrolides,3.3898305,1.691,0.0,3.543,1.641,0.03,2.642,0.06,1.085,0.0,0.622,11.314,,,30.3
EE,2014,S.pneumoniae-macrolides,5.55555555,1.52,0.0,3.625,1.703,0.031,2.582,0.073,1.087,0.0,0.63,11.251000000000001,,,30.3
EE,2015,S.pneumoniae-macrolides,7.4074074,1.497,0.0,3.742,1.782,0.03,2.604,0.044,1.078,0.0,0.647,11.424000000000001,,,30.3
EE,2016,S.pneumoniae-macrolides,7.0,1.603,0.0,3.857,1.706,0.45,2.406,0.033,0.99,0.0,0.663,11.708000000000002,4215.88,1.53,30.3
EE,2017,S.pneumoniae-macrolides,3.93700787,1.32,0.0,3.982,1.733,0.463,2.424,0.042,0.987,0.0,0.644,11.595,4218.11,0.0,30.3
EE,2018,S.pneumoniae-macrolides,7.35294117,1.278,0.0,4.278,1.687,0.485,2.489,0.032,0.861,0.0,0.667,11.777,4070.6,25.77,30.4
EE,2019,S.pneumoniae-macrolides,6.96202531,1.385,0.0,4.288,1.694,0.454,2.49,0.025,0.775,0.0,0.669,11.780000000000001,3890.15,1.32,30.5
EE,2020,S.pneumoniae-macrolides,9.21052631,1.39,0.0,3.757,1.535,0.339,1.97,0.025,0.883,0.0,0.5630000000000001,10.462,3563.54,1.61,30.5
EE,2021,S.pneumoniae-macrolides,6.12244897,1.332,0.0,3.74,1.393,0.367,1.861,0.022,0.704,0.0,0.652,10.071,4289.96,37.65,30.6
EE,2022,S.pneumoniae-macrolides,12.12121212,1.547,0.0,4.881,1.672,0.425,2.435,0.024,0.719,0.0,0.69,12.392999999999999,4124.88,15.65,31.3
EE,2023,S.pneumoniae-macrolides,13.44086021,1.642,0.0,5.013,1.588,0.536,2.618,0.019,0.7020000000000002,0.0,0.593,12.711,3992.11,7.02,31.8
EE,2024,S.pneumoniae-macrolides,18.53658536,1.589,0.0,5.155,1.425,0.494,2.865,0.019,0.636,0.0,0.7030000000000002,12.886,3674.01,1.62,31.8
EL,2022,S.pneumoniae-macrolides,34.09090909,2.986,0.001,10.137,7.458,0.354,7.303,0.084,3.337,0.0,1.223,32.883,1610.97,348.44,80.3
EL,2023,S.pneumoniae-macrolides,26.02739726,1.953,0.001,9.232,6.664,0.173,6.072,0.083,3.437,0.0,0.947,28.561999999999998,1449.03,366.5,80.0
EL,2024,S.pneumoniae-macrolides,33.92857142,2.019,0.001,10.057,7.114,0.322,5.883,0.12,3.527,0.0,0.984,30.027,1382.8,538.38,79.8
ES,2005,S.pneumoniae-macrolides,22.51023192,,,,,,,,,,,,,,86.3
ES,2006,S.pneumoniae-macrolides,21.04404567,,,,,,,,,,,,,,87.7
ES,2007,S.pneumoniae-macrolides,16.74528301,,,,,,,,,,,,,,90.1
ES,2008,S.pneumoniae-macrolides,20.58823529,,,,,,,,,,,,,,91.6
ES,2009,S.pneumoniae-macrolides,18.36441893,,,,,,,,,,,,,,92.4
ES,2010,S.pneumoniae-macrolides,25.40603248,,,,,,,,,,,,,,92.8
ES,2011,S.pneumoniae-macrolides,23.86058981,,,,,,,,,,,,,,93.2
ES,2012,S.pneumoniae-macrolides,25.5613126,,,,,,,,,,,,,,93.2
ES,2013,S.pneumoniae-macrolides,25.35714285,,,,,,,,,,,,,,92.9
ES,2014,S.pneumoniae-macrolides,19.85294117,,,,,,,,,,,,,,92.5
ES,2015,S.pneumoniae-macrolides,21.23613312,,,,,,,,,,,,,,92.5
ES,2016,S.pneumoniae-macrolides,24.92063492,1.494,0.0,15.427,2.67,0.292,3.315,0.087,3.241,0.0,0.676,27.202,1783.41,286.22,92.5
ES,2017,S.pneumoniae-macrolides,21.75732217,1.486,0.0,14.844,2.676,0.463,3.211,0.081,3.119,0.0,0.65,26.53,1658.76,311.27,92.7
ES,2018,S.pneumoniae-macrolides,17.97418073,1.49,0.0,14.392,2.751,0.471,3.178,0.082,2.966,0.0,0.665,25.994999999999997,1862.64,240.11,93.1
ES,2019,S.pneumoniae-macrolides,21.02564102,1.515,0.0,13.737,2.76,0.459,2.95,0.077,2.527,0.184,0.691,24.9,1736.29,248.58,93.8
ES,2020,S.pneumoniae-macrolides,22.0713073,1.483,0.0,10.379,2.329,0.45,2.222,0.078,1.974,0.163,0.675,19.753,1623.19,277.58,93.8
ES,2021,S.pneumoniae-macrolides,27.07774798,1.683,0.0,10.382,2.384,0.483,2.187,0.078,1.894,0.151,0.725,19.967000000000002,1730.2,235.66,94.2
ES,2022,S.pneumoniae-macrolides,20.81218274,1.533,0.0,12.255,2.77,0.512,3.004,0.072,2.163,0.133,0.782,23.223999999999997,1537.27,383.27,95.1
ES,2023,S.pneumoniae-macrolides,21.1359404,1.491,0.0,12.967,2.904,0.544,2.987,0.064,2.223,0.118,0.81,24.107999999999997,1543.89,337.49,96.2
ES,2024,S.pneumoniae-macrolides,23.66412213,1.597,0.0,12.686,2.858,0.58,3.323,0.056,2.153,0.124,0.818,24.195,1496.82,304.19,97.2
FI,2005,S.pneumoniae-macrolides,19.14414414,4.194,0.0,5.06,3.108,1.878,2.056,0.03,1.241,0.0,2.849,20.416,,,17.2
FI,2006,S.pneumoniae-macrolides,23.89558232,3.966,0.0,4.905,3.165,1.79,1.818,0.025,1.24,0.0,2.814,19.723000000000003,,,17.3
FI,2007,S.pneumoniae-macrolides,23.9488117,4.172,0.0,5.275,3.274,1.754,1.829,0.022,1.277,0.0,2.644,20.247,,,17.4
FI,2008,S.pneumoniae-macrolides,23.95023328,4.243,0.0,5.287,3.283,1.199,1.601,0.017,1.173,0.0,2.69,19.493000000000002,,,17.5
FI,2009,S.pneumoniae-macrolides,26.95139911,4.25,0.0,5.285,3.284,1.199,1.626,0.017,1.246,0.0,2.69,19.597,,,17.6
FI,2010,S.pneumoniae-macrolides,27.01812191,4.305,0.0,5.551,3.222,1.149,1.615,0.017,1.216,0.0,2.655,19.73,,,17.6
FI,2011,S.pneumoniae-macrolides,24.45141065,4.978,0.0,5.533,3.335,1.191,1.979,0.017,1.286,0.0,2.662,20.980999999999998,,,17.7
FI,2012,S.pneumoniae-macrolides,21.84300341,4.917,0.0,5.417,3.211,1.077,1.707,0.016,1.189,0.0,2.634,20.168,,,17.8
FI,2013,S.pneumoniae-macrolides,18.26484018,4.537,0.0,5.366000000000001,3.19,1.014,1.42,0.009,1.132,0.0,2.436,19.104,,,17.9
FI,2014,S.pneumoniae-macrolides,14.15094339,4.333,0.0,5.494,3.144,0.964,1.301,0.006,1.109,0.0,2.303,18.654,,,18.0
FI,2015,S.pneumoniae-macrolides,13.9869281,4.125,0.0,5.387,2.991,0.91,1.175,0.016,0.988,0.0,2.086,17.678,,,18.0
FI,2016,S.pneumoniae-macrolides,11.37800252,3.91,0.0,5.302,3.015,1.196,1.048,0.017,0.994,0.0,1.934,17.416,5343.23,0.0,18.1
FI,2017,S.pneumoniae-macrolides,14.97524752,3.452,0.0,4.942,2.779,1.105,0.873,0.015,0.888,0.0,1.653,15.707,5525.81,0.0,18.1
FI,2018,S.pneumoniae-macrolides,12.09800918,3.21,0.0,4.954,2.903,1.064,0.837,0.017,0.821,0.0,1.643,15.449000000000002,5365.18,8.84,18.1
FI,2019,S.pneumoniae-macrolides,10.53435114,3.161,0.0,4.927,2.632,1.159,0.755,0.017,0.62,0.0,1.388,14.658999999999999,5500.24,0.9,18.2
FI,2020,S.pneumoniae-macrolides,11.80555555,2.492,0.0,3.617,2.28,1.032,0.555,0.016,0.549,0.0,1.354,11.895,4887.41,0.42,18.1
FI,2021,S.pneumoniae-macrolides,13.28903654,2.312,0.0,3.497,2.195,1.021,0.495,0.013,0.488,0.0,1.269,11.29,5636.13,7.84,18.2
FI,2022,S.pneumoniae-macrolides,11.06382978,2.579,0.0,4.344,2.222,0.984,0.58,0.011,0.524,0.0,1.233,12.477000000000002,5289.78,2.4,18.3
FI,2023,S.pneumoniae-macrolides,11.22244488,2.66,0.0,4.765,2.129,1.025,0.635,0.011,0.527,0.0,1.184,12.936,5448.45,1.49,18.4
FI,2024,S.pneumoniae-macrolides,10.58091286,3.318,0.0,4.841,1.992,0.9480000000000002,0.776,0.009,0.487,0.0,1.236,13.607000000000001,5151.26,0.44,18.5
FR,2005,S.pneumoniae-macrolides,40.50632911,3.638,0.001,10.766,3.488,0.52,4.681,0.13,2.514,0.036,0.722,26.496000000000002,,,99.6
FR,2006,S.pneumoniae-macrolides,35.94594594,3.496,0.001,10.752,3.014,0.508,4.059,0.129,2.515,0.029,0.655,25.157999999999998,,,100.2
FR,2007,S.pneumoniae-macrolides,35.59577677,3.364,0.004,10.976,3.198,0.527,4.232,0.129,2.602,0.023,0.647,25.702,,,100.9
FR,2008,S.pneumoniae-macrolides,30.70017953,3.465,0.001,10.895,2.77,0.515,4.278,0.125,2.396,0.012,0.669,25.126,,,101.4
FR,2009,S.pneumoniae-macrolides,26.87651331,3.415,0.003,11.752,3.183,0.465,4.274,0.124,2.311,0.0,0.688,26.215,,,101.9
FR,2010,S.pneumoniae-macrolides,29.45874001,3.187,0.001,11.454,2.973,0.459,3.861,0.107,2.291,0.0,0.7010000000000002,25.034,,,102.4
FR,2011,S.pneumoniae-macrolides,25.54847841,3.115,0.001,11.994,2.82,0.422,3.963,0.103,2.036,0.0,0.644,25.098,,,102.9
FR,2012,S.pneumoniae-macrolides,27.66990291,3.31,0.001,12.599,2.676,0.486,3.81,0.091,2.182,0.0,0.583,25.738,,,103.4
FR,2013,S.pneumoniae-macrolides,27.63873775,3.374,0.001,13.275,2.548,0.32,3.604,0.089,2.09,0.013,0.584,25.898000000000003,,,103.9
FR,2014,S.pneumoniae-macrolides,23.01829268,3.244,0.001,13.031,2.368,0.522,3.125,0.093,1.99,0.007,0.537,24.918000000000003,,,104.6
FR,2015,S.pneumoniae-macrolides,24.43820224,3.28,0.001,13.546,2.441,0.449,3.343,0.092,1.826,0.0,0.589,25.566999999999997,,,105.1
FR,2016,S.pneumoniae-macrolides,22.94455066,3.261,0.001,14.174,2.269,0.451,3.085,0.089,1.731,0.0,0.582,25.643,2424.12,48.87,105.3
FR,2017,S.pneumoniae-macrolides,23.12703583,3.03,0.001,13.843,1.918,0.484,3.159,0.081,1.56,0.0,0.627,24.702999999999996,2362.84,67.3,105.6
FR,2018,S.pneumoniae-macrolides,23.92344497,3.174,0.001,14.168,1.727,0.461,3.001,0.072,1.528,0.632,0.587,25.351,2209.97,65.0,105.9
FR,2019,S.pneumoniae-macrolides,19.38291139,3.243,0.001,14.186,1.608,0.479,2.938,0.069,1.378,0.589,0.599,25.09,2274.73,86.97,106.1
FR,2020,S.pneumoniae-macrolides,21.55688622,2.962,0.001,10.803,1.199,0.51,2.493,0.06,1.246,0.537,0.528,20.339,2064.45,75.76,106.3
FR,2021,S.pneumoniae-macrolides,23.00224047,3.156,0.001,11.776,1.225,0.554,2.49,0.055,1.164,0.534,0.591,21.546,2439.61,30.18,106.6
FR,2022,S.pneumoniae-macrolides,24.78448275,2.799,0.001,13.887,1.419,0.5740000000000001,3.233,0.051,1.311,0.437,0.599,24.311000000000003,2058.81,115.48,107.6
FR,2023,S.pneumoniae-macrolides,23.87806943,2.806,0.001,13.909,1.397,0.547,3.222,0.052,1.178,0.332,0.617,24.061000000000003,2071.09,86.12,107.9
FR,2024,S.pneumoniae-macrolides,28.61035422,3.171,0.001,16.013,1.3,0.491,3.413,0.045,1.128,0.321,0.637,26.520000000000007,2102.8,61.64,108.5
HR,2005,S.pneumoniae-macrolides,17.91044776,2.154,0.001,9.214,4.244,1.693,2.998,0.122,1.768,0.0,0.693,22.887000000000004,,,76.2
HR,2006,S.pneumoniae-macrolides,16.21621621,1.88,0.0,8.115,3.918,1.479,2.931,0.12,1.779,0.0,0.748,20.970000000000002,,,76.2
HR,2007,S.pneumoniae-macrolides,8.82352941,1.933,0.001,8.32,4.202,0.001,3.601,0.109,1.624,0.0,0.586,20.377,,,76.2
HR,2008,S.pneumoniae-macrolides,15.38461538,1.889,0.0,8.307,4.545,0.002,3.543,0.123,1.673,0.0,0.771,20.853,,,76.2
HR,2010,S.pneumoniae-macrolides,27.72277227,1.196,0.001,7.063,3.941,0.003,3.17,0.144,1.525,0.0,0.815,17.858,,,75.9
HR,2011,S.pneumoniae-macrolides,23.57723577,1.448,0.001,7.153,3.474,0.002,3.022,0.109,1.513,0.0,0.707,17.429,,,75.7
HR,2012,S.pneumoniae-macrolides,28.86597938,1.248,0.001,8.23,4.069,0.001,3.132,0.113,1.681,0.0,0.816,19.291,,,75.4
HR,2013,S.pneumoniae-macrolides,31.89655172,1.238,0.001,8.22,3.471,0.0,2.948,0.101,1.662,0.0,0.843,18.483999999999998,,,75.2
HR,2014,S.pneumoniae-macrolides,21.55172413,1.165,0.001,8.397,3.331,0.0,3.045,0.137,1.696,0.0,0.939,18.711,,,74.9
HR,2015,S.pneumoniae-macrolides,19.04761904,1.183,0.001,8.546,3.283,0.001,3.249,0.102,1.705,0.0,0.995,19.065,,,74.4
HR,2016,S.pneumoniae-macrolides,33.76623376,1.06,0.001,8.329,2.994,0.633,2.862,0.098,1.701,0.0,1.045,18.723,2295.64,111.19,74.6
HR,2017,S.pneumoniae-macrolides,36.22047244,1.032,0.001,8.279,3.021,0.591,2.904,0.096,1.731,0.0,0.922,18.577,2354.95,202.95,73.9
HR,2018,S.pneumoniae-macrolides,32.16783216,1.013,0.001,8.307,3.053,0.535,2.994,0.101,1.723,0.0,1.078,18.805,2166.74,145.94,73.2
HR,2019,S.pneumoniae-macrolides,29.87012987,0.965,0.001,8.388,3.11,0.53,2.971,0.091,1.601,0.0,1.135,18.792,2106.64,186.64,72.8
HR,2020,S.pneumoniae-macrolides,40.0,0.82,0.0,6.552,2.593,0.47,2.628,0.072,1.417,0.0,1.108,15.66,2170.86,124.56,72.8
HR,2021,S.pneumoniae-macrolides,22.78481012,1.005,0.0,7.337,2.961,0.513,3.259,0.088,1.678,0.0,1.314,18.155,2399.07,190.55,72.4
HR,2022,S.pneumoniae-macrolides,26.50602409,0.964,0.0,8.296,3.328,0.524,3.809,0.091,1.744,0.0,1.406,20.162,2146.64,202.43,69.0
HR,2023,S.pneumoniae-macrolides,16.92307692,1.052,0.0,8.763,3.556,0.559,3.914,0.114,1.761,0.0,1.5,21.218999999999998,1984.3,176.62,69.0
HR,2024,S.pneumoniae-macrolides,20.0,1.089,0.0,9.297,3.509,0.5730000000000001,4.103,0.097,1.7,0.0,1.595,21.963,1942.27,312.07,69.2
HU,2005,S.pneumoniae-macrolides,30.15873015,1.802,0.0,6.626,2.574,1.041,4.083,0.055,2.157,0.0,0.069,18.407,,,108.4
HU,2006,S.pneumoniae-macrolides,18.75,1.502,0.0,5.519,2.349,0.864,3.619,0.054,2.051,0.0,0.339,16.297,,,108.3
HU,2007,S.pneumoniae-macrolides,35.0,1.458,0.0,5.305,1.872,0.767,3.022,0.045,1.729,0.0,0.328,14.526,,,108.1
HU,2008,S.pneumoniae-macrolides,31.01265822,1.456,0.0,4.605,2.109,0.728,3.206,0.045,2.003,0.0,0.34,14.492,,,107.9
HU,2009,S.pneumoniae-macrolides,19.40298507,1.383,0.0,5.294,2.233,0.688,3.14,0.043,2.045,0.0,0.182,15.008000000000001,,,107.7
HU,2010,S.pneumoniae-macrolides,24.06015037,1.416,0.0,4.989,2.205,0.641,3.164,0.043,2.239,0.0,0.14,14.837,,,107.5
HU,2011,S.pneumoniae-macrolides,14.72868217,1.312,0.0,5.184,2.179,0.588,3.16,0.042,2.168,0.0,0.248,14.880999999999998,,,107.2
HU,2012,S.pneumoniae-macrolides,19.72789115,1.213,0.0,4.913,2.058,0.562,2.854,0.043,2.184,0.0,0.28,14.107000000000001,,,106.6
HU,2013,S.pneumoniae-macrolides,14.3884892,1.215,0.0,4.967000000000001,2.12,0.5650000000000001,2.932,0.042,2.323,0.0,0.312,14.476,,,106.4
HU,2014,S.pneumoniae-macrolides,14.63414634,1.216,0.0,4.964,2.196,0.538,3.257,0.042,2.644,0.0,0.34,15.197,,,108.1
HU,2015,S.pneumoniae-macrolides,10.58823529,1.248,0.0,5.082,2.316,0.548,3.44,0.041,2.932,0.0,0.272,15.879,,,107.9
HU,2016,S.pneumoniae-macrolides,13.25301204,1.14,0.0,4.7,2.397,0.52,2.942,0.04,2.598,0.0,0.148,14.485,2715.27,62.86,107.6
HU,2017,S.pneumoniae-macrolides,11.76470588,1.106,0.0,4.825,2.472,0.48,2.938,0.04,2.624,0.0,0.167,14.652000000000001,2752.31,141.1,107.3
HU,2018,S.pneumoniae-macrolides,14.7368421,1.15,0.0,4.933,2.514,0.4750000000000001,2.972,0.026,2.516,0.0,0.352,14.937999999999999,2476.88,123.08,107.1
HU,2019,S.pneumoniae-macrolides,12.09302325,1.242,0.0,4.923,2.462,0.48,2.938,0.03,2.086,0.0,0.379,14.539999999999997,2389.46,147.71,107.1
HU,2020,S.pneumoniae-macrolides,17.39130434,1.235,0.0,3.421,1.819,0.416,2.45,0.037,1.56,0.0,0.403,11.341000000000001,2553.61,69.64,107.1
HU,2021,S.pneumoniae-macrolides,14.85714285,1.3,0.0,3.537,1.729,0.408,3.083,0.031,1.55,0.0,0.41,12.048,2808.93,165.31,106.9
HU,2022,S.pneumoniae-macrolides,10.76388888,1.176,0.0,4.683,1.931,0.463,3.931,0.028,1.788,0.0,0.513,14.513,2556.51,162.1,105.3
HU,2023,S.pneumoniae-macrolides,14.33691756,1.132,0.0,4.768,2.142,0.454,3.465,0.036,1.643,0.0,0.5760000000000001,14.216000000000001,2330.28,120.4,105.1
HU,2024,S.pneumoniae-macrolides,13.56382978,1.031,0.0,4.844,2.208,0.425,3.299,0.036,1.361,0.0,0.5710000000000001,13.775,2292.36,271.54,104.8
IE,2005,S.pneumoniae-macrolides,11.73333333,3.278,0.001,7.734,1.874,0.935,3.234,0.037,0.909,0.0,0.378,18.380000000000003,,,60.8
IE,2006,S.pneumoniae-macrolides,15.85677749,3.386,0.001,8.412,2.029,0.988,3.845,0.078,1.138,0.0,0.253,20.130000000000003,,,62.5
IE,2007,S.pneumoniae-macrolides,15.75,3.332,0.001,8.823,2.043,0.722,4.288,0.043,1.161,0.0,0.21,20.623,,,64.3
IE,2008,S.pneumoniae-macrolides,16.38141809,3.209,0.001,8.898,1.685,1.04,4.347,0.123,1.195,0.0,0.239,20.737,,,65.6
IE,2009,S.pneumoniae-macrolides,17.26190476,2.757,0.001,8.322000000000001,1.437,1.169,3.987,0.115,1.039,0.0,0.204,19.031,,,66.3
IE,2010,S.pneumoniae-macrolides,15.51724137,2.617,0.001,8.52,1.356,0.876,3.923,0.071,1.027,0.0,0.239,18.63,,,66.7
IE,2011,S.pneumoniae-macrolides,17.74193548,2.807,0.001,9.599,1.351,0.912,4.445,0.067,1.046,0.0,0.231,20.459000000000003,,,67.0
IE,2012,S.pneumoniae-macrolides,16.93811074,2.952,0.001,9.763,1.384,0.909,4.428,0.068,0.986,0.0,0.215,20.706,,,67.3
IE,2013,S.pneumoniae-macrolides,17.04918032,2.986,0.001,10.15,1.517,0.707,4.655,0.071,0.98,0.0,0.248,21.315,,,67.6
IE,2014,S.pneumoniae-macrolides,13.88012618,2.748,0.001,10.25,1.274,0.728,4.424,0.062,0.94,0.0,0.241,20.668,,,67.8
IE,2015,S.pneumoniae-macrolides,13.85135135,2.611,0.001,12.139,1.34,0.906,4.468,0.088,1.033,0.0,0.225,22.811,,,68.5
IE,2016,S.pneumoniae-macrolides,13.27683615,2.579,0.001,11.035,1.34,1.152,4.648,0.089,0.976,0.0,0.222,22.042,2763.23,0.0,69.3
IE,2017,S.pneumoniae-macrolides,12.87878787,2.825,0.001,10.272,1.264,0.899,4.41,0.101,0.902,0.0,0.214,20.887999999999998,2687.76,0.0,70.0
IE,2018,S.pneumoniae-macrolides,13.60381861,2.647,0.001,10.505,1.331,1.079,4.255,0.1,0.859,0.0,1.547,22.324,2772.27,0.0,70.9
IE,2019,S.pneumoniae-macrolides,12.64705882,3.012,0.001,10.831,1.367,1.061,4.056,0.105,0.622,0.0,1.58,22.634999999999998,2725.23,0.0,71.9
IE,2020,S.pneumoniae-macrolides,12.94117647,2.993,0.001,7.959,1.152,1.102,3.082,0.078,0.473,0.0,1.556,18.396,2762.76,0.0,71.9
IE,2021,S.pneumoniae-macrolides,12.57861635,2.97,0.001,7.842,1.146,1.007,2.626,0.071,0.422,0.0,1.511,17.596,2663.39,0.16,72.6
IE,2022,S.pneumoniae-macrolides,15.92592592,3.802,0.001,10.976,1.521,0.934,3.466,0.071,0.44,0.0,1.51,22.721000000000004,2566.8,0.02,75.9
IE,2023,S.pneumoniae-macrolides,15.01501501,3.995,0.001,11.375,0.769,0.9530000000000002,3.296,0.071,0.431,0.0,1.537,22.427999999999997,2417.79,0.01,77.4
IE,2024,S.pneumoniae-macrolides,13.39031339,4.265,0.001,11.33,1.116,0.886,3.505,0.077,0.395,0.0,1.397,22.971999999999998,2617.79,0.0,78.6
IS,2005,S.pneumoniae-macrolides,16.66666666,5.46,0.0,9.633,0.51,1.968,1.827,0.049,0.786,0.0,0.663,20.895999999999997,,,3.0
IS,2006,S.pneumoniae-macrolides,9.80392156,,,,,,,,,,,,,,3.0
IS,2007,S.pneumoniae-macrolides,16.66666666,,,,,,,,,,,,,,3.1
IS,2008,S.pneumoniae-macrolides,19.56521739,,,,,,,,,,,,,,3.2
IS,2009,S.pneumoniae-macrolides,8.57142857,,,,,,,,,,,,,,3.2
IS,2010,S.pneumoniae-macrolides,10.81081081,5.054,0.0,9.6,0.612,0.42,1.559,0.0,1.016,0.0,1.032,19.293,,,3.2
IS,2011,S.pneumoniae-macrolides,21.875,4.891,0.0,9.654,0.625,0.503,1.577,0.018,1.054,0.0,1.042,19.364,,,3.2
IS,2012,S.pneumoniae-macrolides,7.4074074,4.78,0.0,9.606,0.689,0.486,1.66,0.024,1.012,0.0,0.928,19.185,,,3.2
IS,2013,S.pneumoniae-macrolides,,4.667,0.0,9.226,0.765,0.453,1.71,0.022,1.124,0.0,1.119,19.086000000000002,,,3.2
IS,2014,S.pneumoniae-macrolides,12.5,,,,,,,,,,,,,,3.3
IS,2015,S.pneumoniae-macrolides,12.0,,,,,,,,,,,,,,3.3
IS,2016,S.pneumoniae-macrolides,,,,,,,,,,,,,,,3.3
IS,2017,S.pneumoniae-macrolides,18.51851851,5.219,0.0,9.773,0.891,0.535,1.841,0.026,0.913,0.0,1.519,20.717,,,3.4
IS,2018,S.pneumoniae-macrolides,12.9032258,5.225000000000001,0.0,9.747,0.862,0.5680000000000001,1.792,0.027,0.907,0.0,1.257,20.385,,,3.5
IS,2019,S.pneumoniae-macrolides,15.9090909,5.346,0.0,9.085,0.799,0.5730000000000001,1.567,0.026,0.616,0.0,1.283,19.295,,,3.6
